Age,Gender,Education Level,Job Title,Years of Experience,Monthly Salary
38,Male,PhD,Data Scientist,12,13000000
29,Female,Bachelor's Degree,Human Resources Coordinator,2,4500000
23,Male,High School,Junior Sales Associate,1,2500000
32,Female,Master's Degree,Software Developer,7,9000000
44,Male,Bachelor's Degree,Operations Manager,18,17000000
26,Female,Bachelor's Degree,Marketing Coordinator,2,4000000
40,Male,PhD,Data Scientist,15,15000000
33,Female,Bachelor's Degree,Human Resources Manager,8,9500000
24,Male,High School,Junior Sales Associate,1,2500000
35,Female,Master's Degree,Marketing Manager,10,11000000
29,Male,Bachelor's Degree,Software Engineer,4,7000000
49,Male,PhD,Data Scientist,22,22000000
26,Female,Bachelor's Degree,Junior Software Developer,2,3500000
41,Female,Master's Degree,Human Resources Manager,13,14000000
36,Male,Bachelor's Degree,Operations Manager,9,11000000
28,Female,High School,Junior Sales Associate,1,2500000
43,Male,PhD,Data Scientist,16,16000000
29,Male,Bachelor's Degree,Software Developer,5,8000000
39,Female,Master's Degree,Marketing Coordinator,11,12000000
32,Male,Bachelor's Degree,Operations Manager,6,9000000
28,Female,Master's Degree,Human Resources Coordinator,2,4500000
40,Male,PhD,Data Scientist,15,15000000
33,Female,Bachelor's Degree,Human Resources Manager,8,9500000
24,Male,High School,Junior Sales Associate,1,2500000
35,Female,Master's Degree,Marketing Manager,10,11000000
29,Male,Bachelor's Degree,Software Engineer,4,7000000
49,Male,PhD,Data Scientist,22,22000000
26,Female,Bachelor's Degree,Junior Software Developer,2,3500000
41,Female,Master's Degree,Human Resources Manager,13,14000000
36,Male,Bachelor's Degree,Operations Manager,9,11000000
28,Female,High School,Junior Sales Associate,1,2500000
43,Male,PhD,Data Scientist,16,16000000
29,Male,Bachelor's Degree,Software Developer,5,8000000
39,Female,Master's Degree,Marketing Coordinator,11,12000000
32,Male,Bachelor's Degree,Operations Manager,6,9000000
28,Female,Master's Degree,Human Resources Coordinator,2,4500000
40,Male,PhD,Data Scientist,15,15000000
33,Female,Bachelor's Degree,Human Resources Manager,8,9500000
24,Male,High School,Junior Sales Associate,1,2500000
35,Female,Master's Degree,Marketing Manager,10,11000000
29,Male,Bachelor's Degree,Software Engineer,4,7000000
49,Male,PhD,Data Scientist,22,22000000
26,Female,Bachelor's Degree,Junior Software Developer,2,3500000
41,Female,Master's Degree,Human Resources Manager,13,14000000
36,Male,Bachelor's Degree,Operations Manager,9,11000000
28,Female,High School,Junior Sales Associate,1,2500000
43,Male,PhD,Data Scientist,16,16000000
29,Male,Bachelor's Degree,Software Developer,5,8000000
39,Female,Master's Degree,Marketing Coordinator,11,12000000
32,Male,Bachelor's Degree,Operations Manager,6,9000000
28,Female,Master's Degree,Human Resources Coordinator,2,4500000
40,Male,PhD,Data Scientist,15,15000000
33,Female,Bachelor's Degree,Human Resources Manager,8,9500000
24,Male,High School,Junior Sales Associate,1,2500000
35,Female,Master's Degree,Marketing Manager,10,11000000
29,Male,Bachelor's Degree,Software Engineer,4,7000000
49,Male,PhD,Data Scientist,22,22000000
26,Female,Bachelor's Degree,Junior Software Developer,2,3500000
41,Female,Master's Degree,Human Resources Manager,13,14000000
36,Male,Bachelor's Degree,Operations Manager,9,11000000
28,Female,High School,Junior Sales Associate,1,2500000
43,Male,PhD,Data Scientist,16,16000000
29,Male,Bachelor's Degree,Software Developer,5,8000000
39,Female,Master's Degree,Marketing Coordinator,11,12000000
32,Male,Bachelor's Degree,Operations Manager,6,9000000
28,Female,Master's Degree,Human Resources Coordinator,2,4500000
40,Male,PhD,Data Scientist,15,15000000
33,Female,Bachelor's Degree,Human Resources Manager,8,9500000
24,Male,High School,Junior Sales Associate,1,2500000
35,Female,Master's Degree,Marketing Manager,10,11000000
29,Male,Bachelor's Degree,Software Engineer,4,7000000
49,Male,PhD,Data Scientist,22,22000000
26,Female,Bachelor's Degree,Junior Software Developer,2,3500000
41,Female,Master's Degree,Human Resources Manager,13,14000000
36,Male,Bachelor's Degree,Operations Manager,9,11000000
28,Female,High School,Junior Sales Associate,1,2500000
43,Male,PhD,Data Scientist,16,16000000
29,Male,Bachelor's Degree,Software Developer,5,8000000
39,Female,Master's Degree,Marketing Coordinator,11,12000000
32,Male,Bachelor's Degree,Operations Manager,6,9000000
28,Female,Master's Degree,Human Resources Coordinator,2,4500000
40,Male,PhD,Data Scientist,15,15000000
33,Female,Bachelor's Degree,Human Resources Manager,8,9500000
24,Male,High School,Junior Sales Associate,1,2500000
35,Female,Master's Degree,Marketing Manager,10,11000000
29,Male,Bachelor's Degree,Software Engineer,4,7000000
49,Male,PhD,Data Scientist,22,22000000
26,Female,Bachelor's Degree,Junior Software Developer,2,3500000
41,Female,Master's Degree,Human Resources Manager,13,14000000
36,Male,Bachelor's Degree,Operations Manager,9,11000000
28,Female,High School,Junior Sales Associate,1,2500000
43,Male,PhD,Data Scientist,16,16000000
29,Male,Bachelor's Degree,Software Developer,5,8000000
39,Female,Master's Degree,Marketing Coordinator,11,12000000
32,Male,Bachelor's Degree,Operations Manager,6,9000000
28,Female,Master's Degree,Human Resources Coordinator,2,4500000
40,Male,PhD,Data Scientist,15,15000000
33,Female,Bachelor's Degree,Human Resources Manager,8,9500000
24,Male,High School,Junior Sales Associate,1,2500000
35,Female,Master's Degree,Marketing Manager,10,11000000
29,Male,Bachelor's Degree,Software Engineer,4,7000000
49,Male,PhD,Data Scientist,22,22000000
26,Female,Bachelor's Degree,Junior Software Developer,2,3500000
41,Female,Master's Degree,Human Resources Manager,13,14000000
36,Male,Bachelor's Degree,Operations Manager,9,11000000
28,Female,High School,Junior Sales Associate,1,2500000
43,Male,PhD,Data Scientist,16,16000000
29,Male,Bachelor's Degree,Software Developer,5,8000000
39,Female,Master's Degree,Marketing Coordinator,11,12000000
32,Male,Bachelor's Degree,Operations Manager,6,9000000
28,Female,Master's Degree,Human Resources Coordinator,2,4500000
40,Male,PhD,Data Scientist,15,15000000
33,Female,Bachelor's Degree,Human Resources Manager,8,9500000
24,Male,High School,Junior Sales Associate,1,2500000
35,Female,Master's Degree,Marketing Manager,10,11000000
29,Male,Bachelor's Degree,Software Engineer,4,7000000
49,Male,PhD,Data Scientist,22,22000000
26,Female,Bachelor's Degree,Junior Software Developer,2,3500000
41,Female,Master's Degree,Human Resources Manager,13,14000000
36,Male,Bachelor's Degree,Operations Manager,9,11000000
28,Female,High School,Junior Sales Associate,1,2500000
43,Male,PhD,Data Scientist,16,16000000
29,Male,Bachelor's Degree,Software Developer,5,8000000
34,Male,Bachelor's Degree,Software Engineer,6,8500000
31,Female,Master's Degree,Marketing Manager,4,6200000
41,Male,PhD,Data Scientist,13,13800000
27,Female,Bachelor's Degree,Human Resources Coordinator,2,4700000
25,Male,High School,Junior Sales Associate,1,2600000
33,Female,Master's Degree,Software Developer,8,9500000
45,Male,Bachelor's Degree,Operations Manager,19,17400000
28,Female,Bachelor's Degree,Marketing Coordinator,2,4100000
42,Male,PhD,Data Scientist,16,16200000
34,Female,Bachelor's Degree,Human Resources Manager,9,9900000
23,Male,High School,Junior Sales Associate,1,2600000
36,Female,Master's Degree,Marketing Manager,11,11700000
30,Male,Bachelor's Degree,Software Engineer,5,7500000
50,Male,PhD,Data Scientist,23,22500000
27,Female,Bachelor's Degree,Junior Software Developer,2,3600000
43,Female,Master's Degree,Human Resources Manager,14,14600000
37,Male,Bachelor's Degree,Operations Manager,10,11300000
29,Female,High School,Junior Sales Associate,1,2600000
44,Male,PhD,Data Scientist,17,16800000
30,Male,Bachelor's Degree,Software Developer,6,8500000
40,Female,Master's Degree,Marketing Coordinator,12,12200000
33,Male,Bachelor's Degree,Operations Manager,7,9600000
29,Female,Master's Degree,Human Resources Coordinator,3,4900000
43,Male,PhD,Data Scientist,16,16200000
34,Female,Bachelor's Degree,Human Resources Manager,9,9900000
23,Male,High School,Junior Sales Associate,1,2600000
36,Female,Master's Degree,Marketing Manager,11,11700000
30,Male,Bachelor's Degree,Software Engineer,5,7500000
50,Male,PhD,Data Scientist,23,22500000
27,Female,Bachelor's Degree,Junior Software Developer,2,3600000
43,Female,Master's Degree,Human Resources Manager,14,14600000
37,Male,Bachelor's Degree,Operations Manager,10,11300000
29,Female,High School,Junior Sales Associate,1,2600000
44,Male,PhD,Data Scientist,17,16800000
30,Male,Bachelor's Degree,Software Developer,6,8500000
40,Female,Master's Degree,Marketing Coordinator,12,12200000
33,Male,Bachelor's Degree,Operations Manager,7,9600000
29,Female,Master's Degree,Human Resources Coordinator,3,4900000
43,Male,PhD,Data Scientist,16,16200000
34,Female,Bachelor's Degree,Human Resources Manager,9,9900000
23,Male,High School,Junior Sales Associate,1,2600000
36,Female,Master's Degree,Marketing Manager,11,11700000
30,Male,Bachelor's Degree,Software Engineer,5,7500000
50,Male,PhD,Data Scientist,23,22500000
27,Female,Bachelor's Degree,Junior Software Developer,2,3600000
43,Female,Master's Degree,Human Resources Manager,14,14600000
37,Male,Bachelor's Degree,Operations Manager,10,11300000
29,Female,High School,Junior Sales Associate,1,2600000
44,Male,PhD,Data Scientist,17,16800000
30,Male,Bachelor's Degree,Software Developer,6,8500000
40,Female,Master's Degree,Marketing Coordinator,12,12200000
33,Male,Bachelor's Degree,Operations Manager,7,9600000
29,Female,Master's Degree,Human Resources Coordinator,3,4900000
43,Male,PhD,Data Scientist,16,16200000
34,Female,Bachelor's Degree,Human Resources Manager,9,9900000
23,Male,High School,Junior Sales Associate,1,2600000
36,Female,Master's Degree,Marketing Manager,11,11700000
30,Male,Bachelor's Degree,Software Engineer,5,7500000
50,Male,PhD,Data Scientist,23,22500000
27,Female,Bachelor's Degree,Junior Software Developer,2,3600000
43,Female,Master's Degree,Human Resources Manager,14,14600000
37,Male,Bachelor's Degree,Operations Manager,10,11300000
29,Female,High School,Junior Sales Associate,1,2600000
44,Male,PhD,Data Scientist,17,16800000
30,Male,Bachelor's Degree,Software Developer,6,8500000
40,Female,Master's Degree,Marketing Coordinator,12,12200000
33,Male,Bachelor's Degree,Operations Manager,7,9600000
29,Female,Master's Degree,Human Resources Coordinator,3,4900000
43,Male,PhD,Data Scientist,16,16200000
34,Female,Bachelor's Degree,Human Resources Manager,9,9900000
23,Male,High School,Junior Sales Associate,1,2600000
36,Female,Master's Degree,Marketing Manager,11,11700000
30,Male,Bachelor's Degree,Software Engineer,5,7500000
50,Male,PhD,Data Scientist,23,22500000
27,Female,Bachelor's Degree,Junior Software Developer,2,3600000
43,Female,Master's Degree,Human Resources Manager,14,14600000
37,Male,Bachelor's Degree,Operations Manager,10,11300000
29,Female,High School,Junior Sales Associate,1,2600000
44,Male,PhD,Data Scientist,17,16800000
30,Male,Bachelor's Degree,Software Developer,6,8500000
40,Female,Master's Degree,Marketing Coordinator,12,12200000
33,Male,Bachelor's Degree,Operations Manager,7,9600000
29,Female,Master's Degree,Human Resources Coordinator,3,4900000
43,Male,PhD,Data Scientist,16,16200000
34,Female,Bachelor's Degree,Human Resources Manager,9,9900000
23,Male,High School,Junior Sales Associate,1,2600000
36,Female,Master's Degree,Marketing Manager,11,11700000
30,Male,Bachelor's Degree,Software Engineer,5,7500000
50,Male,PhD,Data Scientist,23,22500000
27,Female,Bachelor's Degree,Junior Software Developer,2,3600000
43,Female,Master's Degree,Human Resources Manager,14,14600000
37,Male,Bachelor's Degree,Operations Manager,10,11300000
29,Female,High School,Junior Sales Associate,1,2600000
44,Male,PhD,Data Scientist,17,16800000
30,Male,Bachelor's Degree,Software Developer,6,8500000
40,Female,Master's Degree,Marketing Coordinator,12,12200000
33,Male,Bachelor's Degree,Operations Manager,7,9600000
29,Female,Master's Degree,Human Resources Coordinator,3,4900000
43,Male,PhD,Data Scientist,16,16200000
34,Female,Bachelor's Degree,Human Resources Manager,9,9900000
23,Male,High School,Junior Sales Associate,1,2600000
36,Female,Master's Degree,Marketing Manager,11,11700000
30,Male,Bachelor's Degree,Software Engineer,5,7500000
50,Male,PhD,Data Scientist,23,22500000
27,Female,Bachelor's Degree,Junior Software Developer,2,3600000
43,Female,Master's Degree,Human Resources Manager,14,14600000
37,Male,Bachelor's Degree,Operations Manager,10,11300000
29,Female,High School,Junior Sales Associate,1,2600000
44,Male,PhD,Data Scientist,17,16800000
30,Male,Bachelor's Degree,Software Developer,6,8500000
40,Female,Master's Degree,Marketing Coordinator,12,12200000
33,Male,Bachelor's Degree,Operations Manager,7,9600000
29,Female,Master's Degree,Human Resources Coordinator,3,4900000
43,Male,PhD,Data Scientist,16,16200000
34,Female,Bachelor's Degree,Human Resources Manager,9,9900000
23,Male,High School,Junior Sales Associate,1,2600000
36,Female,Master's Degree,Marketing Manager,11,11700000
30,Male,Bachelor's Degree,Software Engineer,5,7500000
50,Male,PhD,Data Scientist,23,22500000
27,Female,Bachelor's Degree,Junior Software Developer,2,3600000
43,Female,Master's Degree,Human Resources Manager,14,14600000
37,Male,Bachelor's Degree,Operations Manager,10,11300000
29,Female,High School,Junior Sales Associate,1,2600000
44,Male,PhD,Data Scientist,17,16800000
30,Male,Bachelor's Degree,Software Developer,6,8500000
32,Female,Master's Degree,Software Developer,8,9500000
46,Male,PhD,Data Scientist,18,18000000
28,Female,Bachelor's Degree,Marketing Coordinator,2,4100000
24,Male,High School,Junior Sales Associate,1,2600000
31,Female,Master's Degree,Marketing Manager,5,6800000
39,Male,Bachelor's Degree,Operations Manager,13,12700000
25,Female,Bachelor's Degree,Human Resources Coordinator,2,4700000
41,Male,PhD,Data Scientist,15,15500000
35,Female,Bachelor's Degree,Human Resources Manager,8,9200000
26,Male,High School,Junior Sales Associate,1,2600000
37,Female,Master's Degree,Marketing Manager,12,12500000
29,Male,Bachelor's Degree,Software Engineer,4,7100000
51,Male,PhD,Data Scientist,24,24000000
28,Female,Bachelor's Degree,Junior Software Developer,2,3600000
44,Female,Master's Degree,Human Resources Manager,15,15200000
38,Male,Bachelor's Degree,Operations Manager,11,11900000
30,Female,High School,Junior Sales Associate,1,2600000
45,Male,PhD,Data Scientist,19,19000000
31,Male,Bachelor's Degree,Software Developer,6,8500000
41,Female,Master's Degree,Marketing Coordinator,13,13100000
34,Male,Bachelor's Degree,Operations Manager,8,10100000
30,Female,Master's Degree,Human Resources Coordinator,3,4900000
44,Male,PhD,Data Scientist,18,18200000
35,Female,Bachelor's Degree,Human Resources Manager,8,9200000
26,Male,High School,Junior Sales Associate,1,2600000
37,Female,Master's Degree,Marketing Manager,12,12500000
29,Male,Bachelor's Degree,Software Engineer,4,7100000
51,Male,PhD,Data Scientist,24,24000000
28,Female,Bachelor's Degree,Junior Software Developer,2,3600000
44,Female,Master's Degree,Human Resources Manager,15,15200000
38,Male,Bachelor's Degree,Operations Manager,11,11900000
30,Female,High School,Junior Sales Associate,1,2600000
45,Male,PhD,Data Scientist,19,19000000
31,Male,Bachelor's Degree,Software Developer,6,8500000
41,Female,Master's Degree,Marketing Coordinator,13,13100000
34,Male,Bachelor's Degree,Operations Manager,8,10100000
30,Female,Master's Degree,Human Resources Coordinator,3,4900000
44,Male,PhD,Data Scientist,18,18200000
35,Female,Bachelor's Degree,Human Resources Manager,8,9200000
26,Male,High School,Junior Sales Associate,1,2600000
37,Female,Master's Degree,Marketing Manager,12,12500000
29,Male,Bachelor's Degree,Software Engineer,4,7100000
